"","EH_ID","experiment","labels","weight","weight_dpi0","relative_weight","fecweight_flot","dpi","oocyst_sq1","oocyst_sq2","oocyst_sq3","oocyst_sq4","dilution","Locality","Genome","mouse_strain","IDD","Dam","Gen","Sir","IDS","Sir.1","Gen.1","Born","Fpar","LS","MM","FF","ID","PIN","Sex","Gen.2","Wean","BW10","BW20","Clip","Departure","NOTE","Parent1","Parent2","HybridStatus","ageAtdpi0expe1a","Batch","primary_infection","InfectionStrain","challenge_infection","contamination","infection_history","InfectionHistoryTotal","Conc_DNA","A260","A280","R260.280","R260.230","Fecal_status","Mouse_status","fecweight_DNA","Extraction_round_1","Extraction_round_2","Faeces_for_RNA.Extraction","mean_Neubauer","oocysts.per.tube","OPG","Total_DNA","Microbial_density","Genome_copies","Tm","Infection","Genome_copies_ngDNA","DNA_sample","DNA_g_feces","Genome_copies_gFaeces"
"488","LM0242","E57","E57aAKX",16.68,15.65,106.581469648562,0.44,"7",1,1,0,1,1,"PWD x BUSNA","mus x mus","PWD_BUSNA","SY",2996,46,"BUSNA","SY",6113,60,"2018-05-02",7,6,"5","?","EX",939,"M","F1","1M","5.19",8.79,"L2",NA,"","PWD","BUSNA","outbred hybrids",9.71428571428571,2,"E88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Available",0.75,7500,17045.4545454545,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","LM0242","E57","E57aIMS",14.8,15.65,94.5686900958466,0.07,"8",0,0,3,1,1,"PWD x BUSNA","mus x mus","PWD_BUSNA","SY",2996,46,"BUSNA","SY",6113,60,"2018-05-02",7,6,"5","?","EX",939,"M","F1","1M","5.19",8.79,"L2",NA,"","PWD","BUSNA","outbred hybrids",9.71428571428571,2,"E88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Available",1,10000,142857.142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","LM0242","E57","E57aALN",13.01,15.65,83.1309904153355,0.1,"9",4,4,0,0,1,"PWD x BUSNA","mus x mus","PWD_BUSNA","SY",2996,46,"BUSNA","SY",6113,60,"2018-05-02",7,6,"5","?","EX",939,"M","F1","1M","5.19",8.79,"L2",NA,"","PWD","BUSNA","outbred hybrids",9.71428571428571,2,"E88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,20000,2e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","LM0242","E57","E57aJLO",12.34,15.65,78.849840255591,0.09,"10",1,0,0,0,1,"PWD x BUSNA","mus x mus","PWD_BUSNA","SY",2996,46,"BUSNA","SY",6113,60,"2018-05-02",7,6,"5","?","EX",939,"M","F1","1M","5.19",8.79,"L2",NA,"","PWD","BUSNA","outbred hybrids",9.71428571428571,2,"E88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Died",NA,NA,NA,"Available",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","LM0242","E57","E57aAHM",NA,15.65,NA,0,"11",NA,NA,NA,NA,1,"PWD x BUSNA","mus x mus","PWD_BUSNA","SY",2996,46,"BUSNA","SY",6113,60,"2018-05-02",7,6,"5","?","EX",939,"M","F1","1M","5.19",8.79,"L2",NA,"","PWD","BUSNA","outbred hybrids",9.71428571428571,2,"E88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","LM0243","E57","E57aILY",18.58,18.58,100,1.64,"0",0,0,0,0,1,"BUSNA x PWD","mus x mus","BUSNA_PWD","SY",6115,60,"PWD","SY",7040,43,"2018-04-28",4,4,"2+?","1+?","EX",915,"F","F1","1F","7.47",12.64,"L2",NA,"","BUSNA","PWD","outbred hybrids",10.2857142857143,2,"E88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","LM0243","E57","E57aRSZ",19.71,18.58,106.081808396125,0,"1",NA,NA,NA,NA,1,"BUSNA x PWD","mus x mus","BUSNA_PWD","SY",6115,60,"PWD","SY",7040,43,"2018-04-28",4,4,"2+?","1+?","EX",915,"F","F1","1F","7.47",12.64,"L2",NA,"","BUSNA","PWD","outbred hybrids",10.2857142857143,2,"E88",NA,NA,NA,NA,NA,202.7,4.055,2.321,1.75,1.41,NA,NA,NA,"no_beads","no_beads","Available",NA,NA,0,8.108,NA,NA,NA,NA,NA,8108,NA,NA
"495","LM0243","E57","E57aKTZ",19.23,18.58,103.498385360603,0,"2",NA,NA,NA,NA,1,"BUSNA x PWD","mus x mus","BUSNA_PWD","SY",6115,60,"PWD","SY",7040,43,"2018-04-28",4,4,"2+?","1+?","EX",915,"F","F1","1F","7.47",12.64,"L2",NA,"","BUSNA","PWD","outbred hybrids",10.2857142857143,2,"E88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Available",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","LM0243","E57","E57aEMP",18.79,18.58,101.130247578041,0,"3",NA,NA,NA,NA,1,"BUSNA x PWD","mus x mus","BUSNA_PWD","SY",6115,60,"PWD","SY",7040,43,"2018-04-28",4,4,"2+?","1+?","EX",915,"F","F1","1F","7.47",12.64,"L2",NA,"","BUSNA","PWD","outbred hybrids",10.2857142857143,2,"E88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Available",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","LM0243","E57","E57aJLT",18.28,18.58,98.3853606027987,1.96,"4",0,1,0,0,2,"BUSNA x PWD","mus x mus","BUSNA_PWD","SY",6115,60,"PWD","SY",7040,43,"2018-04-28",4,4,"2+?","1+?","EX",915,"F","F1","1F","7.47",12.64,"L2",NA,"","BUSNA","PWD","outbred hybrids",10.2857142857143,2,"E88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Available",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","LM0243","E57","E57aIPR",19.01,18.58,102.314316469322,2.06,"5",0,0,0,0,1,"BUSNA x PWD","mus x mus","BUSNA_PWD","SY",6115,60,"PWD","SY",7040,43,"2018-04-28",4,4,"2+?","1+?","EX",915,"F","F1","1F","7.47",12.64,"L2",NA,"","BUSNA","PWD","outbred hybrids",10.2857142857143,2,"E88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","LM0243","E57","E57aMPY",18.31,18.58,98.5468245425188,1.55,"6",0,0,0,0,1,"BUSNA x PWD","mus x mus","BUSNA_PWD","SY",6115,60,"PWD","SY",7040,43,"2018-04-28",4,4,"2+?","1+?","EX",915,"F","F1","1F","7.47",12.64,"L2",NA,"","BUSNA","PWD","outbred hybrids",10.2857142857143,2,"E88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","LM0243","E57","E57aQUW",16.76,18.58,90.2045209903122,0.78,"7",1,3,2,4,1,"BUSNA x PWD","mus x mus","BUSNA_PWD","SY",6115,60,"PWD","SY",7040,43,"2018-04-28",4,4,"2+?","1+?","EX",915,"F","F1","1F","7.47",12.64,"L2",NA,"","BUSNA","PWD","outbred hybrids",10.2857142857143,2,"E88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Available",2.5,25000,32051.2820512821,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","LM0243","E57","E57aABH",14.5,18.58,78.0409041980624,0.18,"8",50,47,104,103,1,"BUSNA x PWD","mus x mus","BUSNA_PWD","SY",6115,60,"PWD","SY",7040,43,"2018-04-28",4,4,"2+?","1+?","EX",915,"F","F1","1F","7.47",12.64,"L2",NA,"","BUSNA","PWD","outbred hybrids",10.2857142857143,2,"E88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sacrificed",NA,NA,NA,"Available",76,760000,4222222.22222222,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","LM0243","E57","E57aHUZ",NA,18.58,NA,0,"9",NA,NA,NA,NA,1,"BUSNA x PWD","mus x mus","BUSNA_PWD","SY",6115,60,"PWD","SY",7040,43,"2018-04-28",4,4,"2+?","1+?","EX",915,"F","F1","1F","7.47",12.64,"L2",NA,"","BUSNA","PWD","outbred hybrids",10.2857142857143,2,"E88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sacrificed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","LM0243","E57","E57aDQW",NA,18.58,NA,0,"10",NA,NA,NA,NA,1,"BUSNA x PWD","mus x mus","BUSNA_PWD","SY",6115,60,"PWD","SY",7040,43,"2018-04-28",4,4,"2+?","1+?","EX",915,"F","F1","1F","7.47",12.64,"L2",NA,"","BUSNA","PWD","outbred hybrids",10.2857142857143,2,"E88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sacrificed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","LM0243","E57","E57aPUY",NA,18.58,NA,0,"11",NA,NA,NA,NA,1,"BUSNA x PWD","mus x mus","BUSNA_PWD","SY",6115,60,"PWD","SY",7040,43,"2018-04-28",4,4,"2+?","1+?","EX",915,"F","F1","1F","7.47",12.64,"L2",NA,"","BUSNA","PWD","outbred hybrids",10.2857142857143,2,"E88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sacrificed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","LM0244","E57","E57aJMQ",12.33,12.33,100,0.88,"0",0,0,0,0,1,"Buskovice","mus","BUSNA_BUSNA","SY",8209,62,"BUSNA","SY",8208,62,"2018-05-17",2,5,"4","1","EX",1058,"M","63","1M","5.45",8.47,"L2",NA,"","BUSNA","BUSNA","parental strains",7.57142857142857,2,"E88",NA,NA,NA,NA,NA,292.6,5.853,3.371,1.74,2.09,NA,NA,0.058,"with_beads","with_beads",NA,0,0,0,11.704,0.201793103448276,NA,NA,NA,NA,11704,201793.103448276,NA
"506","LM0244","E57","E57aALY",13.44,12.33,109.002433090024,0,"1",NA,NA,NA,NA,1,"Buskovice","mus","BUSNA_BUSNA","SY",8209,62,"BUSNA","SY",8208,62,"2018-05-17",2,5,"4","1","EX",1058,"M","63","1M","5.45",8.47,"L2",NA,"","BUSNA","BUSNA","parental strains",7.57142857142857,2,"E88",NA,NA,NA,NA,NA,27.6,0.552,0.303,1.82,0.88,NA,NA,0.0118,"no_beads","no_beads",NA,NA,NA,0,1.104,0.0935593220338983,NA,NA,NA,NA,1104,93559.3220338983,NA
"507","LM0244","E57","E57aCRY",15.33,12.33,124.330900243309,0,"2",NA,NA,NA,NA,1,"Buskovice","mus","BUSNA_BUSNA","SY",8209,62,"BUSNA","SY",8208,62,"2018-05-17",2,5,"4","1","EX",1058,"M","63","1M","5.45",8.47,"L2",NA,"","BUSNA","BUSNA","parental strains",7.57142857142857,2,"E88",NA,NA,NA,NA,NA,253,5.059,2.785,1.82,2.22,NA,NA,0.0405,"with_beads","with_beads",NA,NA,NA,0,10.12,0.249876543209877,NA,NA,NA,NA,10120,249876.543209877,NA
"508","LM0244","E57","E57aBFI",14.31,12.33,116.058394160584,0,"3",NA,NA,NA,NA,1,"Buskovice","mus","BUSNA_BUSNA","SY",8209,62,"BUSNA","SY",8208,62,"2018-05-17",2,5,"4","1","EX",1058,"M","63","1M","5.45",8.47,"L2",NA,"","BUSNA","BUSNA","parental strains",7.57142857142857,2,"E88",NA,NA,NA,NA,NA,91.7,1.833,0.977,1.88,2.69,NA,NA,0.0691,"with_beads","with_beads",NA,NA,NA,0,3.668,0.053082489146165,NA,NA,NA,NA,3668,53082.489146165,NA
"509","LM0244","E57","E57aHJW",14.23,12.33,115.409570154096,0.58,"4",0,0,0,0,1,"Buskovice","mus","BUSNA_BUSNA","SY",8209,62,"BUSNA","SY",8208,62,"2018-05-17",2,5,"4","1","EX",1058,"M","63","1M","5.45",8.47,"L2",NA,"","BUSNA","BUSNA","parental strains",7.57142857142857,2,"E88",NA,NA,NA,NA,NA,250.9,5.018,2.731,1.84,1.91,NA,NA,0.0616,"with_beads","with_beads",NA,0,0,0,10.036,0.162922077922078,4284.70789863138,74.7908630371094,"Positive",85.6941579726277,10036,162922.077922078,13961470.2826833
"510","LM0244","E57","E57aMXZ",14.25,12.33,115.571776155718,0.58,"5",0,0,0,0,1,"Buskovice","mus","BUSNA_BUSNA","SY",8209,62,"BUSNA","SY",8208,62,"2018-05-17",2,5,"4","1","EX",1058,"M","63","1M","5.45",8.47,"L2",NA,"","BUSNA","BUSNA","parental strains",7.57142857142857,2,"E88",NA,NA,NA,NA,NA,213.2,4.264,2.242,1.9,2.19,NA,NA,0.0934,"with_beads","with_beads",NA,0,0,0,8.528,0.0913062098501071,NA,NA,NA,NA,8528,91306.2098501071,NA
"511","LM0244","E57","E57aVWY",13.67,12.33,110.867802108678,0.51,"6",0,0,0,0,1,"Buskovice","mus","BUSNA_BUSNA","SY",8209,62,"BUSNA","SY",8208,62,"2018-05-17",2,5,"4","1","EX",1058,"M","63","1M","5.45",8.47,"L2",NA,"","BUSNA","BUSNA","parental strains",7.57142857142857,2,"E88",NA,NA,NA,NA,NA,196.5,3.929,2.065,1.9,1.58,NA,NA,0.0929,"with_beads","with_beads",NA,0,0,0,7.86,0.0846071044133477,NA,NA,NA,NA,7860,84607.1044133477,NA
"512","LM0244","E57","E57aLNX",12.87,12.33,104.379562043796,0.18,"7",0,1,0,0,1,"Buskovice","mus","BUSNA_BUSNA","SY",8209,62,"BUSNA","SY",8208,62,"2018-05-17",2,5,"4","1","EX",1058,"M","63","1M","5.45",8.47,"L2",NA,"","BUSNA","BUSNA","parental strains",7.57142857142857,2,"E88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","LM0244","E57","E57aJSU",11.69,12.33,94.8094079480941,0.13,"8",0,0,0,0,1,"Buskovice","mus","BUSNA_BUSNA","SY",8209,62,"BUSNA","SY",8208,62,"2018-05-17",2,5,"4","1","EX",1058,"M","63","1M","5.45",8.47,"L2",NA,"","BUSNA","BUSNA","parental strains",7.57142857142857,2,"E88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eye_infection",NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","LM0244","E57","E57aBGL",11.1,12.33,90.0243309002433,0,"9",NA,NA,NA,NA,1,"Buskovice","mus","BUSNA_BUSNA","SY",8209,62,"BUSNA","SY",8208,62,"2018-05-17",2,5,"4","1","EX",1058,"M","63","1M","5.45",8.47,"L2",NA,"","BUSNA","BUSNA","parental strains",7.57142857142857,2,"E88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","LM0244","E57","E57aBFV",NA,12.33,NA,0,"10",NA,NA,NA,NA,1,"Buskovice","mus","BUSNA_BUSNA","SY",8209,62,"BUSNA","SY",8208,62,"2018-05-17",2,5,"4","1","EX",1058,"M","63","1M","5.45",8.47,"L2",NA,"","BUSNA","BUSNA","parental strains",7.57142857142857,2,"E88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Available",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","LM0244","E57","E57aBNO",NA,12.33,NA,0,"11",NA,NA,NA,NA,1,"Buskovice","mus","BUSNA_BUSNA","SY",8209,62,"BUSNA","SY",8208,62,"2018-05-17",2,5,"4","1","EX",1058,"M","63","1M","5.45",8.47,"L2",NA,"","BUSNA","BUSNA","parental strains",7.57142857142857,2,"E88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Available",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","LM0245","E57","E57aCFJ",16.71,16.71,100,1.59,"0",0,0,0,0,1,"Buskovice","mus","BUSNA_BUSNA","SY",5146,59,"BUSNA","SY",5144,59,"2018-05-16",8,5,"1","4","EX",1041,"F","60","1F","5.51",8.77,"L4",NA,"","BUSNA","BUSNA","parental strains",7.71428571428571,2,"E88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","LM0245","E57","E57aBRZ",16.93,16.71,101.31657690006,0,"1",NA,NA,NA,NA,1,"Buskovice","mus","BUSNA_BUSNA","SY",5146,59,"BUSNA","SY",5144,59,"2018-05-16",8,5,"1","4","EX",1041,"F","60","1F","5.51",8.77,"L4",NA,"","BUSNA","BUSNA","parental strains",7.71428571428571,2,"E88",NA,NA,NA,NA,NA,213.3,4.266,2.238,1.91,4.54,NA,NA,0.0638,"no_beads","no_beads",NA,NA,NA,0,8.532,0.133730407523511,NA,NA,NA,NA,8532,133730.407523511,NA
"519","LM0245","E57","E57aNRV",17.4,16.71,104.129263913824,0,"2",NA,NA,NA,NA,1,"Buskovice","mus","BUSNA_BUSNA","SY",5146,59,"BUSNA","SY",5144,59,"2018-05-16",8,5,"1","4","EX",1041,"F","60","1F","5.51",8.77,"L4",NA,"","BUSNA","BUSNA","parental strains",7.71428571428571,2,"E88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","LM0245","E57","E57aFTV",16.82,16.71,100.65828845003,0,"3",NA,NA,NA,NA,1,"Buskovice","mus","BUSNA_BUSNA","SY",5146,59,"BUSNA","SY",5144,59,"2018-05-16",8,5,"1","4","EX",1041,"F","60","1F","5.51",8.77,"L4",NA,"","BUSNA","BUSNA","parental strains",7.71428571428571,2,"E88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","LM0245","E57","E57aARV",16.85,16.71,100.837821663674,1.88,"4",0,0,0,0,1,"Buskovice","mus","BUSNA_BUSNA","SY",5146,59,"BUSNA","SY",5144,59,"2018-05-16",8,5,"1","4","EX",1041,"F","60","1F","5.51",8.77,"L4",NA,"","BUSNA","BUSNA","parental strains",7.71428571428571,2,"E88",NA,NA,NA,NA,NA,196.3,3.926,2.129,1.84,2.25,NA,NA,0.0788,"with_beads","with_beads",NA,0,0,0,7.852,0.0996446700507614,NA,NA,NA,NA,7852,99644.6700507614,NA
"522","LM0245","E57","E57aHIK",16.69,16.71,99.8803111909037,1.58,"5",0,0,0,0,2,"Buskovice","mus","BUSNA_BUSNA","SY",5146,59,"BUSNA","SY",5144,59,"2018-05-16",8,5,"1","4","EX",1041,"F","60","1F","5.51",8.77,"L4",NA,"","BUSNA","BUSNA","parental strains",7.71428571428571,2,"E88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","LM0245","E57","E57aJOP",15.66,16.71,93.7163375224416,1.28,"6",0,0,0,0,1,"Buskovice","mus","BUSNA_BUSNA","SY",5146,59,"BUSNA","SY",5144,59,"2018-05-16",8,5,"1","4","EX",1041,"F","60","1F","5.51",8.77,"L4",NA,"","BUSNA","BUSNA","parental strains",7.71428571428571,2,"E88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","LM0245","E57","E57aOST",14.31,16.71,85.6373429084381,0.24,"7",3,3,3,1,1,"Buskovice","mus","BUSNA_BUSNA","SY",5146,59,"BUSNA","SY",5144,59,"2018-05-16",8,5,"1","4","EX",1041,"F","60","1F","5.51",8.77,"L4",NA,"","BUSNA","BUSNA","parental strains",7.71428571428571,2,"E88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,25000,104166.666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","LM0245","E57","E57aDLX",13.29,16.71,79.5332136445242,0.17,"8",2,13,6,6,1,"Buskovice","mus","BUSNA_BUSNA","SY",5146,59,"BUSNA","SY",5144,59,"2018-05-16",8,5,"1","4","EX",1041,"F","60","1F","5.51",8.77,"L4",NA,"","BUSNA","BUSNA","parental strains",7.71428571428571,2,"E88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sacrificed",NA,NA,NA,NA,6.75,67500,397058.823529412,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","LM0245","E57","E57aBOV",NA,16.71,NA,0,"9",NA,NA,NA,NA,1,"Buskovice","mus","BUSNA_BUSNA","SY",5146,59,"BUSNA","SY",5144,59,"2018-05-16",8,5,"1","4","EX",1041,"F","60","1F","5.51",8.77,"L4",NA,"","BUSNA","BUSNA","parental strains",7.71428571428571,2,"E88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unavailable","Sacrificed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","LM0245","E57","E57aAOT",NA,16.71,NA,0,"10",NA,NA,NA,NA,1,"Buskovice","mus","BUSNA_BUSNA","SY",5146,59,"BUSNA","SY",5144,59,"2018-05-16",8,5,"1","4","EX",1041,"F","60","1F","5.51",8.77,"L4",NA,"","BUSNA","BUSNA","parental strains",7.71428571428571,2,"E88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unavailable","Sacrificed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","LM0245","E57","E57aBLT",NA,16.71,NA,0,"11",NA,NA,NA,NA,1,"Buskovice","mus","BUSNA_BUSNA","SY",5146,59,"BUSNA","SY",5144,59,"2018-05-16",8,5,"1","4","EX",1041,"F","60","1F","5.51",8.77,"L4",NA,"","BUSNA","BUSNA","parental strains",7.71428571428571,2,"E88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unavailable","Sacrificed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","LM0246","E57","E57aAHJ",17.95,17.95,100,0.8,"0",2,1,3,0,1,"SCHUNT x STRA","dom","SCHUNT_STRA","SY",3472,36,"STRA","SY",7281,56,"2018-05-06",5,5,"3","2","EX",970,"F","F1","1F","7.68",12.47,"P3",NA,"","SCHUNT","STRA","outbred hybrids",9.14285714285714,2,"E88",NA,NA,NA,NA,NA,164.7,3.295,1.795,1.84,2.18,NA,NA,0.091,"no_beads","with_beads",NA,1.5,15000,18750,6.588,0.0723956043956044,6410.89783432462,75.5666961669922,"Positive",128.217956686492,6588,72395.6043956044,9282416.46868804
"530","LM0246","E57","E57aAKO",18.64,17.95,103.844011142061,0,"1",NA,NA,NA,NA,1,"SCHUNT x STRA","dom","SCHUNT_STRA","SY",3472,36,"STRA","SY",7281,56,"2018-05-06",5,5,"3","2","EX",970,"F","F1","1F","7.68",12.47,"P3",NA,"","SCHUNT","STRA","outbred hybrids",9.14285714285714,2,"E88",NA,NA,NA,NA,NA,169.2,3.384,1.913,1.77,1.18,NA,NA,0.0844,"no_beads","with_beads",NA,NA,NA,0,6.768,0.0801895734597156,22481.8777587462,75.4169540405273,"Positive",449.637555174924,6768,80189.5734597156,36056243.7609465
"531","LM0246","E57","E57aGHL",18.96,17.95,105.626740947075,0,"2",NA,NA,NA,NA,1,"SCHUNT x STRA","dom","SCHUNT_STRA","SY",3472,36,"STRA","SY",7281,56,"2018-05-06",5,5,"3","2","EX",970,"F","F1","1F","7.68",12.47,"P3",NA,"","SCHUNT","STRA","outbred hybrids",9.14285714285714,2,"E88",NA,NA,NA,NA,NA,147,2.94,1.622,1.81,1.92,NA,NA,0.0866,"no_beads","with_beads",NA,NA,NA,0,5.88,0.0678983833718245,10254.2038446832,75.4169540405273,"Positive",205.084076893663,5880,67898.3833718245,13924877.2763827
"532","LM0246","E57","E57aBLN",19.79,17.95,110.25069637883,0,"3",NA,NA,NA,NA,1,"SCHUNT x STRA","dom","SCHUNT_STRA","SY",3472,36,"STRA","SY",7281,56,"2018-05-06",5,5,"3","2","EX",970,"F","F1","1F","7.68",12.47,"P3",NA,"","SCHUNT","STRA","outbred hybrids",9.14285714285714,2,"E88",NA,NA,NA,NA,NA,164.2,3.283,1.797,1.83,2.03,NA,NA,0.0783,"with_beads","with_beads",NA,NA,NA,0,6.568,0.083882503192848,525.954114750879,75.4094543457031,"Positive",10.5190822950176,6568,83882.503192848,882366.954197643
"533","LM0246","E57","E57aRTV",19.95,17.95,111.142061281337,2.08,"4",0,0,0,0,1,"SCHUNT x STRA","dom","SCHUNT_STRA","SY",3472,36,"STRA","SY",7281,56,"2018-05-06",5,5,"3","2","EX",970,"F","F1","1F","7.68",12.47,"P3",NA,"","SCHUNT","STRA","outbred hybrids",9.14285714285714,2,"E88",NA,NA,NA,NA,NA,146.4,2.929,1.643,1.78,1.4,NA,NA,0.1434,"no_beads","with_beads",NA,0,0,0,5.856,0.040836820083682,2011.06768904339,74.808723449707,"Positive",40.2213537808678,5856,40836.820083682,1642512.18787142
"534","LM0246","E57","E57aIKZ",19.93,17.95,111.030640668524,1.62,"5",0,0,0,0,1,"SCHUNT x STRA","dom","SCHUNT_STRA","SY",3472,36,"STRA","SY",7281,56,"2018-05-06",5,5,"3","2","EX",970,"F","F1","1F","7.68",12.47,"P3",NA,"","SCHUNT","STRA","outbred hybrids",9.14285714285714,2,"E88",NA,NA,NA,NA,NA,119,2.379,1.284,1.85,2.16,NA,NA,0.0542,"no_beads","with_beads",NA,0,0,0,4.76,0.0878228782287823,23715.6694750489,74.8233871459961,"Positive",474.313389500977,4760,87822.8782287823,41655567.0484253
"535","LM0246","E57","E57aTUY",20.29,17.95,113.036211699164,1.42,"6",0,0,0,0,1.5,"SCHUNT x STRA","dom","SCHUNT_STRA","SY",3472,36,"STRA","SY",7281,56,"2018-05-06",5,5,"3","2","EX",970,"F","F1","1F","7.68",12.47,"P3",NA,"","SCHUNT","STRA","outbred hybrids",9.14285714285714,2,"E88",NA,NA,NA,NA,NA,100.3,2.005,1.096,1.83,1.86,NA,NA,0.0613,"no_beads","with_beads",NA,0,0,0,4.012,0.0654486133768352,290303.904223682,74.8216400146484,"Positive",5806.07808447364,4012,65448.6133768352,379999759.786431
"536","LM0246","E57","E57aBOY",19.33,17.95,107.688022284123,1.14,"7",2,0,1,0,1,"SCHUNT x STRA","dom","SCHUNT_STRA","SY",3472,36,"STRA","SY",7281,56,"2018-05-06",5,5,"3","2","EX",970,"F","F1","1F","7.68",12.47,"P3",NA,"","SCHUNT","STRA","outbred hybrids",9.14285714285714,2,"E88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,7500,6578.94736842105,NA,NA,NA,NA,NA,NA,NA,NA,NA
